Record_ID,Annual_Rainfall,Rainfall_Category,Fertilizer,Fertilizer_per_Area,Pesticide,Pesticide_per_Area,Year_Group
4057,2448,High,3260994.81,144.49,6093.63,0.27,2011-2015
4058,2448,High,1942523.56,144.49,3629.88,0.27,2011-2015
4059,2448,High,6707803.76,144.49,12534.48,0.27,2011-2015
4060,2448,High,319033.92,144.48999999999998,596.16,0.2699999999999999,2011-2015
4061,2448,High,412374.46,144.49,770.58,0.27,2011-2015
4062,2448,High,238264.01,144.49,445.23,0.27,2011-2015
4063,2448,High,15171.45,144.49,28.35,0.27,2011-2015
4064,2448,High,647315.2,144.48999999999998,1209.6,0.2699999999999999,2011-2015
4065,2448,High,765508.02,144.49,1430.46,0.27,2011-2015
4066,2448,High,112702.2,144.49,210.6,0.27,2011-2015
4067,2448,High,356167.85,144.48999999999998,665.55,0.2699999999999999,2011-2015
4068,2448,High,60974.78,144.49,113.94,0.27,2011-2015
4069,740,Low,967360.55,144.49,1807.65,0.27,2011-2015
4070,740,Low,8617817.07,144.49,16103.61,0.27,2011-2015
4071,740,Low,4381225.78,144.49,8186.94,0.2699999999999999,2011-2015
4072,740,Low,3480764.1,144.49,6504.3,0.27,2011-2015
4073,740,Low,13359978.87,144.48999999999998,24965.01,0.2699999999999999,2011-2015
4074,740,Low,566111.82,144.48999999999998,1057.86,0.2699999999999999,2011-2015
4075,740,Low,584317.56,144.49,1091.88,0.27,2011-2015
4076,740,Low,13313019.62,144.48999999999998,24877.26,0.2699999999999999,2011-2015
4077,740,Low,921412.73,144.49,1721.79,0.27,2011-2015
4078,740,Low,61919455.62,144.48999999999998,115705.26,0.2699999999999999,2011-2015
4079,740,Low,1087576.23,144.49,2032.29,0.27,2011-2015
4080,740,Low,16832362.55,144.49,31453.65,0.27,2011-2015
4081,740,Low,4980281.32,144.49,9306.36,0.27,2011-2015
4082,740,Low,5982030.49,144.49,11178.27,0.27,2011-2015
4083,740,Low,73111.94,144.49,136.62,0.27,2011-2015
4084,740,Low,43924.96,144.49,82.08,0.27,2011-2015
4085,740,Low,1287116.92,144.48999999999998,2405.16,0.2699999999999999,2011-2015
4086,740,Low,31184554.25,144.49,58272.75,0.27,2011-2015
4087,740,Low,17453814.04,144.48999999999998,32614.92,0.2699999999999999,2011-2015
4088,740,Low,1984136.68,144.49,3707.64,0.27,2011-2015
4089,740,Low,10836894.49,144.49,20250.27,0.27,2011-2015
4090,740,Low,32511694.9,144.48999999999998,60752.7,0.2699999999999999,2011-2015
4091,740,Low,17645263.29,144.48999999999998,32972.67,0.2699999999999999,2011-2015
4092,740,Low,32237597.37,144.49,60240.51,0.27,2011-2015
4093,740,Low,22730588.84,144.49,42475.32,0.27,2011-2015
4094,740,Low,3617162.66,144.49,6759.18,0.27,2011-2015
4095,740,Low,24599566.99,144.48999999999998,45967.77,0.2699999999999999,2011-2015
4096,740,Low,1315436.96,144.49,2458.08,0.27,2011-2015
4097,740,Low,2294934.67,144.49,4288.41,0.27,2011-2015
4098,740,Low,559898.75,144.49,1046.25,0.27,2011-2015
4099,740,Low,295337.56,144.49,551.88,0.27,2011-2015
4100,740,Low,12739105.34,144.49,23804.82,0.27,2011-2015
4101,740,Low,4411713.17,144.49,8243.91,0.27,2011-2015
4102,740,Low,83226.24,144.49,155.52,0.27,2011-2015
4103,740,Low,249350727.7,144.48999999999998,465947.1,0.2699999999999999,2011-2015
4104,740,Low,2817555.0,144.49,5265.0,0.27,2011-2015
4105,740,Low,5359278.59,144.49,10014.57,0.27,2011-2015
4106,740,Low,4682053.96,144.49,8749.08,0.27,2011-2015
4107,740,Low,45274930.07,144.49,84602.61,0.27,2011-2015
4108,740,Low,311375.95,144.49,581.85,0.27,2011-2015
4109,740,Low,841943.23,144.49,1573.29,0.27,2011-2015
4110,740,Low,85538.08,144.49,159.84,0.27,2011-2015
4111,740,Low,12068671.74,144.49,22552.02,0.27,2011-2015
4112,740,Low,538225.25,144.49,1005.75,0.27,2011-2015
4113,740,Low,4619056.32,144.49,8631.36,0.27,2011-2015
4114,740,Low,10095805.28,144.48999999999998,18865.44,0.2699999999999999,2011-2015
4115,740,Low,42661539.44,144.48999999999998,79719.12,0.2699999999999999,2011-2015
4116,687,Low,72913.68,150.95999999999998,159.39,0.3299999999999999,2011-2015
4117,687,Low,22490020.8,150.96,49163.4,0.33,2011-2015
4118,687,Low,236101.44,150.96,516.12,0.33,2011-2015
4119,687,Low,3737014.8,150.95999999999998,8169.15,0.3299999999999999,2011-2015
4120,687,Low,516736.08,150.96,1129.59,0.3299999999999999,2011-2015
4121,687,Low,9300192.72,150.96,20330.31,0.33,2011-2015
4122,687,Low,17202344.88,150.95999999999998,37604.49,0.3299999999999999,2011-2015
4123,687,Low,6962577.12,150.96,15220.26,0.33,2011-2015
4124,687,Low,258896.4,150.96,565.95,0.33,2011-2015
4125,687,Low,14959683.12,150.95999999999998,32702.01,0.3299999999999999,2011-2015
4126,687,Low,24757.44,150.95999999999998,54.12,0.3299999999999999,2011-2015
4127,687,Low,6040513.44,150.96,13204.62,0.33,2011-2015
4128,687,Low,123010510.8,150.96,268902.15,0.33,2011-2015
4129,687,Low,939273.12,150.96,2053.26,0.33,2011-2015
4130,687,Low,673130.64,150.96,1471.47,0.33,2011-2015
4131,687,Low,1445592.96,150.96,3160.08,0.33,2011-2015
4132,687,Low,16502343.36,150.96,36074.28,0.33,2011-2015
4133,687,Low,3871067.28,150.95999999999998,8462.19,0.33,2011-2015
4134,687,Low,59025.36,150.96,129.03,0.33,2011-2015
4135,687,Low,5434.56,150.96,11.88,0.33,2011-2015
4136,687,Low,51592995.36,150.96,112782.78,0.33,2011-2015
4137,687,Low,121370028.5,150.960000024876,265316.04,0.3299999999999999,2011-2015
4138,687,Low,10582597.92,150.96,23133.66,0.33,2011-2015
4139,687,Low,1589457.84,150.96,3474.57,0.33,2011-2015
4140,687,Low,3707879.52,150.96,8105.46,0.33,2011-2015
4141,687,Low,5574348.96,150.96,12185.58,0.33,2011-2015
4142,687,Low,15780603.6,150.96,34496.55,0.33,2011-2015
4143,687,Low,54496.56,150.95999999999998,119.13,0.3299999999999999,2011-2015
4144,687,Low,15075318.48,150.96,32954.79,0.33,2011-2015
4145,687,Low,30714774.48,150.96,67142.79,0.3299999999999999,2011-2015
4146,687,Low,1001921.52,150.96,2190.21,0.33,2011-2015
4147,687,Low,7849.92,150.96,17.16,0.33,2011-2015
4148,687,Low,1722151.68,150.96,3764.64,0.33,2011-2015
4149,687,Low,24159034.56,150.95999999999998,52811.88,0.3299999999999999,2011-2015
4150,687,Low,1113782.88,150.95999999999998,2434.74,0.3299999999999999,2011-2015
4151,687,Low,4445017.2,150.96,9716.85,0.33,2011-2015
4152,687,Low,601273.68,150.96,1314.39,0.33,2011-2015
4153,687,Low,1566360.96,150.96,3424.08,0.33,2011-2015
4154,687,Low,483977.76,150.96,1057.98,0.33,2011-2015
4155,687,Low,52986.96,150.96,115.83,0.33,2011-2015
4156,687,Low,156092.64,150.96,341.22,0.33,2011-2015
4157,687,Low,4338892.32,150.96,9484.86,0.33,2011-2015
4158,687,Low,709210.08,150.95999999999998,1550.34,0.3299999999999999,2011-2015
4159,687,Low,862132.56,150.96,1884.63,0.33,2011-2015
4160,687,Low,246807674.2,150.960000024466,539523.93,0.33,2011-2015
4161,687,Low,114583772.6,150.95999994730144,250481.22,0.33,2011-2015
4162,687,Low,12831.6,150.96,28.05,0.33,2011-2015
4163,687,Low,102803.76,150.95999999999998,224.73,0.3299999999999999,2011-2015
4164,687,Low,3178764.72,150.96,6948.81,0.33,2011-2015
4165,687,Low,9615548.16,150.96,21019.68,0.33,2011-2015
4166,687,Low,2748075.84,150.95999999999998,6007.32,0.3299999999999999,2011-2015
4167,687,Low,284257.68,150.96,621.39,0.33,2011-2015
4168,687,Low,110200.8,150.96,240.9,0.33,2011-2015
4169,687,Low,28682.4,150.96,62.7,0.33,2011-2015
4170,687,Low,21017556.96,150.96,45944.58,0.33,2011-2015
4171,687,Low,1664786.88,150.95999999999998,3639.24,0.3299999999999999,2011-2015
4172,687,Low,5889100.56,150.95999999999998,12873.63,0.3299999999999999,2011-2015
4173,687,Low,15548.88,150.95999999999998,33.99,0.33,2011-2015
4174,687,Low,101747.04,150.95999999999998,222.42,0.3299999999999999,2011-2015
4175,687,Low,1620706.56,150.96,3542.88,0.33,2011-2015
4176,687,Low,7397.04,150.96,16.17,0.33,2011-2015
4177,687,Low,2978893.68,150.96,6511.89,0.33,2011-2015
4178,687,Low,20576753.76,150.96,44980.98,0.33,2011-2015
4179,687,Low,2932247.04,150.96,6409.92,0.33,2011-2015
4180,687,Low,44746657.44,150.95999999999998,97816.62,0.3299999999999999,2011-2015
4181,687,Low,48307.2,150.95999999999998,105.6,0.3299999999999999,2011-2015
4182,687,Low,9207352.32,150.96,20127.36,0.33,2011-2015
4183,1899,Medium,10074919.44,150.95999999999998,22023.87,0.3299999999999999,2011-2015
4184,1899,Medium,912855.12,150.96,1995.51,0.33,2011-2015
4185,1433,Medium,7741077.84,150.96,16922.07,0.33,2011-2015
4186,1899,Medium,532586.88,150.96,1164.24,0.33,2011-2015
4187,1899,Medium,142053.36,150.95999999999998,310.53,0.3299999999999999,2011-2015
4188,1433,Medium,3070526.4,150.96,6712.2,0.33,2011-2015
4189,1899,Medium,137675.52,150.95999999999998,300.96,0.3299999999999999,2011-2015
4190,1899,Medium,2959570.8,150.95999999999998,6469.65,0.3299999999999999,2011-2015
4191,1899,Medium,2494614.0,150.96,5453.25,0.33,2011-2015
4192,1899,Medium,316110.24,150.96,691.02,0.33,2011-2015
4193,1899,Medium,10628036.88,150.96,23232.99,0.33,2011-2015
4194,1899,Medium,848244.24,150.96,1854.27,0.33,2011-2015
4195,1899,Medium,4219784.88,150.96,9224.49,0.33,2011-2015
4196,1899,Medium,4385538.96,150.96,9586.83,0.33,2011-2015
4197,1899,Medium,694265.04,150.96,1517.67,0.33,2011-2015
4198,1899,Medium,1703583.6,150.96,3724.05,0.33,2011-2015
4199,1899,Medium,1079665.92,150.95999999999998,2360.16,0.3299999999999999,2011-2015
4200,1899,Medium,1250401.68,150.95999999999998,2733.39,0.3299999999999999,2011-2015
4201,1899,Medium,4521553.92,150.96,9884.16,0.33,2011-2015
4202,1899,Medium,15778490.16,150.96,34491.93,0.33,2011-2015
4203,1899,Medium,42420665.76,150.95999999999998,92731.98,0.3299999999999999,2011-2015
4204,1433,Medium,29616540.48,150.96,64742.04,0.33,2011-2015
4205,1899,Medium,62852648.88,150.96,137396.49,0.3299999999999999,2011-2015
4206,1899,Medium,284220845.8,150.96000002124546,621309.48,0.33,2011-2015
4207,1433,Medium,1837485.12,150.96,4016.76,0.33,2011-2015
4208,1899,Medium,806579.28,150.96,1763.19,0.33,2011-2015
4209,1899,Medium,4513704.0,150.96,9867.0,0.33,2011-2015
4210,1899,Medium,937914.48,150.96,2050.29,0.33,2011-2015
4211,1899,Medium,498318.96,150.96,1089.33,0.3299999999999999,2011-2015
4212,1899,Medium,39400.56,150.95999999999998,86.13,0.3299999999999999,2011-2015
4213,1433,Medium,2452194.24,150.96,5360.52,0.33,2011-2015
4214,1899,Medium,7975216.8,150.96,17433.9,0.33,2011-2015
4215,1899,Medium,3569600.16,150.96,7803.18,0.33,2011-2015
4216,3491,Very High,264180.0,150.96,577.5,0.33,2011-2015
4217,3491,Very High,359284.8,150.96,785.4,0.33,2011-2015
4218,3491,Very High,115333.44,150.96,252.12,0.33,2011-2015
4219,3491,Very High,8465685.84,150.96,18506.07,0.33,2011-2015
4220,3491,Very High,3892654.56,150.96,8509.38,0.3299999999999999,2011-2015
4221,3491,Very High,54496.56,150.95999999999998,119.13,0.3299999999999999,2011-2015
4222,3491,Very High,288333.6,150.95999999999998,630.3,0.3299999999999999,2011-2015
4223,3491,Very High,1255232.4,150.95999999999998,2743.95,0.3299999999999999,2011-2015
4224,3491,Very High,31399.68,150.96,68.64,0.33,2011-2015
4225,3491,Very High,2339.88,150.96,5.115,0.33,2011-2015
4226,3491,Very High,4202726.4,150.96,9187.2,0.33,2011-2015
4227,3491,Very High,2133064.8,150.95999999999998,4662.9,0.3299999999999999,2011-2015
4228,3491,Very High,121975.68,150.95999999999998,266.64,0.3299999999999999,2011-2015
4229,1238,Medium,35592443.04,150.96,77805.42,0.33,2011-2015
4230,1238,Medium,109906428.0,150.96,240256.5,0.33,2011-2015
4231,1238,Medium,35368267.44,150.95999999999998,77315.37,0.3299999999999999,2011-2015
4232,1238,Medium,4931108.4,150.96,10779.45,0.33,2011-2015
4233,1238,Medium,2755623.84,150.95999999999998,6023.82,0.3299999999999999,2011-2015
4234,1238,Medium,9744468.0,150.96,21301.5,0.33,2011-2015
4235,1238,Medium,1798386.48,150.96,3931.29,0.33,2011-2015
4236,1238,Medium,66499993.44,150.96,145369.62,0.33,2011-2015
4237,1238,Medium,655015.44,150.95999999999998,1431.87,0.3299999999999999,2011-2015
4238,1238,Medium,122045725.4,150.95999995052347,266793.12,0.33,2011-2015
4239,1238,Medium,9855725.52,150.95999999999998,21544.71,0.3299999999999999,2011-2015
4240,1238,Medium,329545.68,150.96,720.39,0.33,2011-2015
4241,1238,Medium,8299327.92,150.96,18142.41,0.33,2011-2015
4242,1238,Medium,1454046.72,150.96,3178.56,0.33,2011-2015
4243,1238,Medium,1093101.36,150.96,2389.53,0.33,2011-2015
4244,1238,Medium,12346565.52,150.96,26989.71,0.33,2011-2015
4245,1238,Medium,1183828.32,150.96,2587.86,0.33,2011-2015
4246,1238,Medium,878587.2,150.95999999999998,1920.6,0.3299999999999999,2011-2015
4247,1238,Medium,713286.0,150.96,1559.25,0.33,2011-2015
4248,1238,Medium,4647605.52,150.95999999999998,10159.71,0.3299999999999999,2011-2015
4249,1238,Medium,141753553.4,150.95999995740212,309874.62,0.33,2011-2015
4250,1238,Medium,72381546.0,150.96,158226.75,0.33,2011-2015
4251,1238,Medium,561571.2,150.95999999999998,1227.6,0.3299999999999999,2011-2015
4252,1238,Medium,25768721.04,150.96,56330.67,0.33,2011-2015
4253,1238,Medium,8701485.36,150.95999999999998,19021.53,0.3299999999999999,2011-2015
4254,1238,Medium,18547247.52,150.96,40544.46,0.33,2011-2015
4255,1238,Medium,17442824.16,150.96,38130.18,0.33,2011-2015
4256,1238,Medium,139935995.0,150.95999995684883,305901.42,0.3299999999999999,2011-2015
4257,1238,Medium,533492.64,150.96,1166.22,0.33,2011-2015
4258,1238,Medium,758574.0,150.96,1658.25,0.33,2011-2015
4259,1238,Medium,182712322.6,150.96000003304866,399410.88,0.33,2011-2015
4260,1238,Medium,15521707.2,150.95999999999998,33930.6,0.3299999999999999,2011-2015
4261,1238,Medium,3612170.88,150.96,7896.24,0.33,2011-2015
4262,1238,Medium,39400.56,150.95999999999998,86.13,0.3299999999999999,2011-2015
4263,1238,Medium,38821779.36,150.96,84864.78,0.33,2011-2015
4264,1238,Medium,940480.8,150.96,2055.9,0.33,2011-2015
4265,1238,Medium,1646369.76,150.96,3598.98,0.33,2011-2015
4266,1238,Medium,24991880.88,150.95999999999998,54632.49,0.3299999999999999,2011-2015
4267,1238,Medium,2080077.84,150.96,4547.07,0.3299999999999999,2011-2015
4268,1238,Medium,872850.72,150.96,1908.06,0.33,2011-2015
4269,1238,Medium,1261572.72,150.96,2757.81,0.33,2011-2015
4270,1238,Medium,8922943.68,150.96,19505.64,0.33,2011-2015
4271,1238,Medium,5068029.12,150.96,11078.76,0.33,2011-2015
4272,1238,Medium,1107140.64,150.95999999999998,2420.22,0.3299999999999999,2011-2015
4273,1238,Medium,84839.52,150.96,185.46,0.33,2011-2015
4274,1238,Medium,100759157.8,150.96000005992903,220260.48,0.33,2011-2015
4275,1238,Medium,5077690.56,150.95999999999998,11099.88,0.3299999999999999,2011-2015
4276,1238,Medium,1110763.68,150.95999999999998,2428.14,0.3299999999999999,2011-2015
4277,1238,Medium,307052.64,150.96,671.22,0.33,2011-2015
4278,1238,Medium,150963774.0,150.96,330008.25,0.33,2011-2015
4279,1238,Medium,7260572.16,150.96,15871.68,0.33,2011-2015
4280,1238,Medium,42029377.44,150.95999999999998,91876.62,0.3299999999999999,2011-2015
4281,1238,Medium,4925220.96,150.96,10766.58,0.33,2011-2015
4282,1238,Medium,46948.56,150.95999999999998,102.63,0.3299999999999999,2011-2015
4283,1238,Medium,6686018.4,150.96,14615.7,0.33,2011-2015
4284,1238,Medium,3431471.76,150.95999999999998,7501.23,0.3299999999999999,2011-2015
4285,1238,Medium,38576016.48,150.95999999999998,84327.54,0.3299999999999999,2011-2015
4286,1238,Medium,72494313.12,150.96,158473.26,0.33,2011-2015
4287,1238,Medium,23335245.84,150.96,51011.07,0.33,2011-2015
4288,1238,Medium,27908428.08,150.95999999999998,61008.09,0.3299999999999999,2011-2015
4289,1238,Medium,2483141.04,150.96,5428.17,0.33,2011-2015
4290,1238,Medium,510999.6,150.95999999999998,1117.05,0.3299999999999999,2011-2015
4291,1238,Medium,110200.8,150.96,240.9,0.33,2011-2015
4292,1238,Medium,14238849.12,150.95999999999998,31126.26,0.3299999999999999,2011-2015
4293,1238,Medium,1935911.04,150.96,4231.92,0.33,2011-2015
4294,1238,Medium,9537048.96,150.96,20848.08,0.33,2011-2015
4295,1238,Medium,1070759.28,150.96,2340.69,0.33,2011-2015
4296,1238,Medium,29831960.4,150.95999999999998,65212.95,0.3299999999999999,2011-2015
4297,3046,Very High,14595718.56,150.96,31906.38,0.33,2011-2015
4298,3046,Very High,222816.96,150.96,487.08,0.33,2011-2015
4299,3046,Very High,9349858.56,150.96,20438.88,0.33,2011-2015
4300,3046,Very High,12896663.76,150.96,28192.23,0.33,2011-2015
4301,3046,Very High,5997640.8,150.96,13110.9,0.33,2011-2015
4302,3046,Very High,6859018.56,150.95999999999998,14993.88,0.3299999999999999,2011-2015
4303,3046,Very High,119840501.8,150.96000005038698,261972.48,0.33,2011-2015
4304,3046,Very High,151563.84,150.96,331.32,0.33,2011-2015
4305,3046,Very High,11322.0,150.96,24.75,0.33,2011-2015
4306,3046,Very High,724608.0,150.96,1584.0,0.33,2011-2015
4307,3046,Very High,72460.8,150.96,158.4,0.33,2011-2015
4308,3046,Very High,16756.56,150.96,36.63,0.33,2011-2015
4309,3046,Very High,26116.08,150.96,57.09,0.33,2011-2015
4310,3046,Very High,10114.32,150.96,22.11,0.33,2011-2015
4311,3046,Very High,24606.48,150.96,53.79,0.33,2011-2015
4312,3046,Very High,9208.56,150.95999999999998,20.13,0.3299999999999999,2011-2015
4313,3046,Very High,128617.92,150.96,281.16,0.33,2011-2015
4314,3046,Very High,11925.84,150.96,26.07,0.33,2011-2015
4315,3046,Very High,9658571.76,150.96,21113.73,0.33,2011-2015
4316,3046,Very High,6821580.48,150.96,14912.04,0.33,2011-2015
4317,3046,Very High,13433930.4,150.96,29366.7,0.33,2011-2015
4318,3046,Very High,39551.52,150.95999999999998,86.46,0.3299999999999999,2011-2015
4319,3046,Very High,4075.92,150.96,8.91,0.33,2011-2015
4320,3046,Very High,150.96,150.96,0.33,0.33,2011-2015
4321,3046,Very High,229015.3776,150.96,500.6298,0.33,2011-2015
4322,3046,Very High,54496.56,150.95999999999998,119.13,0.3299999999999999,2011-2015
4323,3046,Very High,11396423.28,150.95999999999998,24912.69,0.3299999999999999,2011-2015
4324,3046,Very High,1962.48,150.96,4.29,0.33,2011-2015
4325,3046,Very High,372871.2,150.96,815.1,0.33,2011-2015
4326,3046,Very High,60836.88,150.95999999999998,132.99,0.33,2011-2015
4327,3046,Very High,150.96,150.96,0.33,0.33,2011-2015
4328,3484,Very High,2528127.12,150.96,5526.51,0.33,2011-2015
4329,3484,Very High,173302.08,150.95999999999998,378.84,0.3299999999999999,2011-2015
4330,3484,Very High,1067589.12,150.96,2333.76,0.33,2011-2015
4331,3484,Very High,147940.8,150.95999999999998,323.4,0.3299999999999999,2011-2015
4332,3484,Very High,1426421.04,150.96,3118.17,0.33,2011-2015
4333,3484,Very High,10114.32,150.96,22.11,0.33,2011-2015
4334,3484,Very High,1102762.8,150.96,2410.65,0.33,2011-2015
4335,3484,Very High,244857.12,150.96,535.26,0.33,2011-2015
4336,3484,Very High,336942.72,150.95999999999998,736.56,0.3299999999999999,2011-2015
4337,3484,Very High,1475935.92,150.95999999999998,3226.41,0.3299999999999999,2011-2015
4338,3484,Very High,273841.44,150.96,598.62,0.33,2011-2015
4339,3484,Very High,994826.4,150.96,2174.7,0.3299999999999999,2011-2015
4340,3484,Very High,13586.4,150.96,29.7,0.33,2011-2015
4341,3484,Very High,2722865.52,150.96,5952.21,0.33,2011-2015
4342,3484,Very High,186284.64,150.96,407.22,0.33,2011-2015
4343,3484,Very High,678716.16,150.96,1483.68,0.33,2011-2015
4344,3484,Very High,75329.04,150.95999999999998,164.67,0.3299999999999999,2011-2015
4345,3484,Very High,337395.6,150.95999999999998,737.55,0.3299999999999999,2011-2015
4346,3484,Very High,1877187.6,150.96,4103.55,0.33,2011-2015
4347,3484,Very High,911496.48,150.96,1992.54,0.33,2011-2015
4348,3484,Very High,1475634.0,150.96,3225.75,0.33,2011-2015
4349,3484,Very High,4997077.92,150.96,10923.66,0.33,2011-2015
4350,3484,Very High,2056075.2,150.96,4494.6,0.33,2011-2015
4351,3484,Very High,9601206.96,150.96,20988.33,0.33,2011-2015
4352,3484,Very High,335131.2,150.96,732.6,0.33,2011-2015
4353,3484,Very High,434462.88,150.96,949.74,0.33,2011-2015
4354,3484,Very High,258443.52,150.96,564.96,0.33,2011-2015
4355,3484,Very High,16756.56,150.96,36.63,0.33,2011-2015
4356,3484,Very High,683244.96,150.95999999999998,1493.58,0.3299999999999999,2011-2015
4357,3484,Very High,807485.04,150.96,1765.17,0.33,2011-2015
4358,3484,Very High,117597.84,150.96,257.07,0.33,2011-2015
4359,3484,Very High,379815.36,150.96,830.28,0.33,2011-2015
4360,3484,Very High,66724.32,150.96,145.86,0.33,2011-2015
4361,911,Low,1016262.72,150.96,2221.56,0.33,2011-2015
4362,911,Low,5000399.04,150.96,10930.92,0.33,2011-2015
4363,911,Low,3711200.64,150.96,8112.72,0.33,2011-2015
4364,911,Low,13799253.6,150.96,30165.3,0.33,2011-2015
4365,911,Low,603387.12,150.96,1319.01,0.33,2011-2015
4366,911,Low,602632.32,150.95999999999998,1317.36,0.3299999999999999,2011-2015
4367,911,Low,13438610.16,150.96,29376.93,0.33,2011-2015
4368,911,Low,774726.72,150.96,1693.56,0.33,2011-2015
4369,911,Low,64586877.36,150.96,141187.53,0.33,2011-2015
4370,911,Low,1393360.8,150.96,3045.9,0.33,2011-2015
4371,911,Low,20890750.56,150.95999999999998,45667.38,0.3299999999999999,2011-2015
4372,911,Low,7292424.72,150.96,15941.31,0.33,2011-2015
4373,911,Low,6733721.76,150.96,14719.98,0.33,2011-2015
4374,911,Low,67781.04,150.95999999999998,148.17,0.3299999999999999,2011-2015
4375,911,Low,46948.56,150.95999999999998,102.63,0.3299999999999999,2011-2015
4376,911,Low,1029547.2,150.95999999999998,2250.6,0.3299999999999999,2011-2015
4377,911,Low,31744623.6,150.96,69394.05,0.33,2011-2015
4378,911,Low,19055529.84,150.96,41655.57,0.33,2011-2015
4379,911,Low,2103023.76,150.95999999999998,4597.23,0.3299999999999999,2011-2015
